,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
204,0.37502764,455.1605214611059,-0.001795,-1.2128378378378378e-07,0.501,,,,,
205,0.39987698,485.31934408191546,-0.00179,-1.2094594594594595e-07,0.501,,,,,
206,0.41775205,507.0137343187026,-0.001795,-1.2128378378378378e-07,0.501,,,,,
207,0.44230149,536.8085991616659,-0.001811,-1.2236486486486485e-07,0.501,,,,,
208,0.46678817,566.5272262543873,-0.001759,-1.1885135135135134e-07,0.501,,,,,
209,0.48893846,593.41028455794,-0.001738,-1.1743243243243243e-07,0.501,,,,,
210,0.50813864,616.7128192699241,-0.001645,-1.1114864864864865e-07,0.501,,,,,
211,0.41803102,449.1715160431297,58.179,0.0039310135135135135,0.499,,,,,
212,0.4417854,466.71942668297794,69.461,0.004693310810810811,0.501,,,,,
213,0.45092867,476.6443131121756,70.633,0.0047725,0.501,,,,,
214,0.46101347,486.31390357173467,73.203,0.004946148648648649,0.501,,,,,
215,0.47207467,490.4575186351247,82.484,0.005573243243243243,0.501,,,,,
216,0.48377053,499.0873996910047,88.049,0.005949256756756757,0.501,,,,,
217,0.49163751,508.317294875197,88.367,0.005970743243243244,0.499,,,,,
218,0.50064827,506.5633582705421,101.057,0.006828175675675676,0.499,,,,,
219,0.5056279,509.214971613408,104.449,0.007057364864864865,0.501,,,,,
220,0.50091329,511.85700433824724,96.085,0.006492229729729729,0.501,,,,,
221,0.48940574,509.620668943108,84.355,0.0056996621621621625,0.501,,,,,
222,0.4780307,493.60115658182144,86.569,0.005849256756756757,0.501,,,,,
223,0.46596521,485.49766773782795,80.029,0.005407364864864864,0.501,,,,,
224,0.45000109,476.9255397385364,69.226,0.004677432432432432,0.501,,,,,
225,0.43978378,467.31812624512463,66.433,0.004488716216216217,0.501,,,,,
226,0.43765663,470.3224741701157,60.847,0.004111283783783784,0.501,,,,,
227,0.41859594,453.3281408886809,54.708,0.003696486486486486,0.501,,,,,
228,0.40941779,449.06792174934225,47.829,0.0032316891891891893,0.501,,,,,
229,0.40846232,460.31629919893027,35.421,0.002393310810810811,0.501,,,,,
230,0.38449173,430.056981584897,36.588,0.002472162162162162,0.501,,,,,
231,0.37516713,425.5560208916553,29.772,0.0020116216216216217,0.501,,,,,
232,0.36299005,423.8420989305566,16.707,0.0011288513513513514,0.501,,,,,
233,0.35369334,414.3879874140875,14.878,0.0010052702702702703,0.501,,,,,
234,0.40256905,488.58436800247557,0.000463,3.1283783783783784e-08,0.501,,,,,
235,0.33803609,410.2643644526671,-0.001067,-7.20945945945946e-08,0.497,,,,,
236,0.31928925,387.5119456058005,-0.001072,-7.243243243243244e-08,0.499,,,,,
237,0.29506759,358.11465758078424,-0.000817,-5.52027027027027e-08,0.501,,,,,
238,0.26950688,327.09246856052044,-0.000822,-5.554054054054054e-08,0.501,,,,,
239,0.2484097,301.4874992677629,-0.000807,-5.452702702702703e-08,0.501,,,,,
240,0.22782861,276.5089374536935,-0.000838,-5.662162162162162e-08,0.501,,,,,
241,0.20281887,246.15544762225878,-0.000848,-5.72972972972973e-08,0.501,,,,,
242,0.17879249,216.99539351800868,-0.000822,-5.554054054054054e-08,0.501,,,,,
243,0.15931334,193.3541740815974,-0.000807,-5.452702702702703e-08,0.499,,,,,
244,0.13604019,165.10846148363933,-0.000952,-6.432432432432432e-08,0.501,,,,,
245,0.1114489,135.26272767050958,-0.000859,-5.8040540540540536e-08,0.501,,,,,
246,0.08941717,108.52349874408746,-0.000817,-5.52027027027027e-08,0.501,,,,,
247,0.06899649,83.73960627731478,-0.000833,-5.628378378378378e-08,0.501,,,,,
248,0.04564662,55.400657135721005,-0.000854,-5.7702702702702704e-08,0.501,,,,,
249,0.02604891,31.615544322179257,-0.000838,-5.662162162162162e-08,0.501,,,,,
